Oct 20, 2018 17:43:50.743418080 MST,
Oct 20, 2018 17:43:50.745774480 MST,2896
Oct 20, 2018 17:43:50.745847444 MST,
Oct 20, 2018 17:43:50.748198457 MST,4344
Oct 20, 2018 17:43:50.748284395 MST,
Oct 20, 2018 17:43:50.751826323 MST,4344
Oct 20, 2018 17:43:50.751903999 MST,
Oct 20, 2018 17:43:50.755471378 MST,4344
Oct 20, 2018 17:43:50.755559935 MST,
Oct 20, 2018 17:43:50.759090559 MST,4344
Oct 20, 2018 17:43:50.759194647 MST,
Oct 20, 2018 17:43:50.762736408 MST,4344
Oct 20, 2018 17:43:50.762826336 MST,
Oct 20, 2018 17:43:50.766365059 MST,4344
Oct 20, 2018 17:43:50.766473371 MST,
Oct 20, 2018 17:43:50.770001699 MST,2896
Oct 20, 2018 17:43:50.770087676 MST,
Oct 20, 2018 17:43:50.772415479 MST,1448
Oct 20, 2018 17:43:50.773664015 MST,4344
Oct 20, 2018 17:43:50.773721297 MST,
Oct 20, 2018 17:43:50.776052386 MST,2896
Oct 20, 2018 17:43:50.776137786 MST,
Oct 20, 2018 17:43:50.778504790 MST,2896
Oct 20, 2018 17:43:50.778560302 MST,
Oct 20, 2018 17:43:50.780896419 MST,2896
Oct 20, 2018 17:43:50.780997978 MST,
Oct 20, 2018 17:43:50.783317574 MST,1448
Oct 20, 2018 17:43:50.784533316 MST,4344
Oct 20, 2018 17:43:50.784617061 MST,
Oct 20, 2018 17:43:50.786959757 MST,2896
Oct 20, 2018 17:43:50.787042290 MST,
Oct 20, 2018 17:43:50.789370768 MST,4344
Oct 20, 2018 17:43:50.789479667 MST,
Oct 20, 2018 17:43:50.793008794 MST,4344
Oct 20, 2018 17:43:50.793101005 MST,
Oct 20, 2018 17:43:50.796637682 MST,4344
Oct 20, 2018 17:43:50.796736715 MST,
Oct 20, 2018 17:43:50.800309265 MST,4344
Oct 20, 2018 17:43:50.800368346 MST,
Oct 20, 2018 17:43:50.803940695 MST,2896
Oct 20, 2018 17:43:50.803994636 MST,
Oct 20, 2018 17:43:50.806332612 MST,1448
Oct 20, 2018 17:43:50.807540178 MST,4344
Oct 20, 2018 17:43:50.807621161 MST,
Oct 20, 2018 17:43:50.809976767 MST,2896
Oct 20, 2018 17:43:50.810064540 MST,
Oct 20, 2018 17:43:50.812385688 MST,2896
Oct 20, 2018 17:43:50.812489149 MST,
Oct 20, 2018 17:43:50.814804259 MST,2896
Oct 20, 2018 17:43:50.814883714 MST,
