Oct 21, 2018 14:55:34.661907423 MST,
Oct 21, 2018 14:55:34.664997594 MST,4344
Oct 21, 2018 14:55:34.665189742 MST,
Oct 21, 2018 14:55:34.668628887 MST,1448
Oct 21, 2018 14:55:34.669865716 MST,4344
Oct 21, 2018 14:55:34.669973665 MST,
Oct 21, 2018 14:55:34.672224245 MST,2896
Oct 21, 2018 14:55:34.672335789 MST,
Oct 21, 2018 14:55:34.674678325 MST,2896
Oct 21, 2018 14:55:34.674786446 MST,
Oct 21, 2018 14:55:34.677101121 MST,2896
Oct 21, 2018 14:55:34.677214050 MST,
Oct 21, 2018 14:55:34.679479132 MST,2896
Oct 21, 2018 14:55:34.679543707 MST,
Oct 21, 2018 14:55:34.681921051 MST,2896
Oct 21, 2018 14:55:34.681988590 MST,
Oct 21, 2018 14:55:34.684379943 MST,2896
Oct 21, 2018 14:55:34.684483374 MST,
Oct 21, 2018 14:55:34.686753725 MST,2896
Oct 21, 2018 14:55:34.686878565 MST,
Oct 21, 2018 14:55:34.689351739 MST,4344
Oct 21, 2018 14:55:34.689493126 MST,
Oct 21, 2018 14:55:34.692848870 MST,4344
Oct 21, 2018 14:55:34.692936501 MST,
Oct 21, 2018 14:55:34.696687002 MST,4344
Oct 21, 2018 14:55:34.696779067 MST,
Oct 21, 2018 14:55:34.700094612 MST,4344
Oct 21, 2018 14:55:34.700129534 MST,
Oct 21, 2018 14:55:34.703710649 MST,2896
Oct 21, 2018 14:55:34.703765741 MST,
Oct 21, 2018 14:55:34.706151255 MST,1448
Oct 21, 2018 14:55:34.707371545 MST,4344
Oct 21, 2018 14:55:34.707460828 MST,
Oct 21, 2018 14:55:34.709816082 MST,2896
Oct 21, 2018 14:55:34.709889792 MST,
Oct 21, 2018 14:55:34.712193313 MST,2896
Oct 21, 2018 14:55:34.712241963 MST,
Oct 21, 2018 14:55:34.714635206 MST,2896
Oct 21, 2018 14:55:34.714688699 MST,
Oct 21, 2018 14:55:34.717088432 MST,2896
Oct 21, 2018 14:55:34.717188777 MST,
Oct 21, 2018 14:55:34.719470790 MST,2896
Oct 21, 2018 14:55:34.719563872 MST,
Oct 21, 2018 14:55:34.721888566 MST,2896
Oct 21, 2018 14:55:34.721984770 MST,
Oct 21, 2018 14:55:34.724365732 MST,2896
Oct 21, 2018 14:55:34.724640269 MST,
Oct 21, 2018 14:55:34.726728809 MST,2896
Oct 21, 2018 14:55:34.726838693 MST,
Oct 21, 2018 14:55:34.729170381 MST,4344
Oct 21, 2018 14:55:34.729245675 MST,
Oct 21, 2018 14:55:34.732779181 MST,4344
Oct 21, 2018 14:55:34.732894623 MST,
Oct 21, 2018 14:55:34.736428778 MST,4344
Oct 21, 2018 14:55:34.736569211 MST,
Oct 21, 2018 14:55:34.740102758 MST,4344
Oct 21, 2018 14:55:34.740167356 MST,
Oct 21, 2018 14:55:34.743698316 MST,2896
Oct 21, 2018 14:55:34.743806006 MST,
Oct 21, 2018 14:55:34.746142470 MST,1448
Oct 21, 2018 14:55:34.747358278 MST,4344
Oct 21, 2018 14:55:34.747418666 MST,
Oct 21, 2018 14:55:34.749730703 MST,2896
Oct 21, 2018 14:55:34.749781042 MST,
Oct 21, 2018 14:55:34.752171847 MST,2896
Oct 21, 2018 14:55:34.752220592 MST,
Oct 21, 2018 14:55:34.754613584 MST,2896
Oct 21, 2018 14:55:34.754731073 MST,
Oct 21, 2018 14:55:34.756997140 MST,2896
Oct 21, 2018 14:55:34.757074961 MST,
Oct 21, 2018 14:55:34.759436961 MST,2896
Oct 21, 2018 14:55:34.759488682 MST,
Oct 21, 2018 14:55:34.761859589 MST,2896
Oct 21, 2018 14:55:34.761896085 MST,
Oct 21, 2018 14:55:34.764317275 MST,2896
Oct 21, 2018 14:55:34.764370159 MST,
Oct 21, 2018 14:55:34.766697382 MST,2896
Oct 21, 2018 14:55:34.766748345 MST,
Oct 21, 2018 14:55:34.769143963 MST,4344
Oct 21, 2018 14:55:34.769221497 MST,
Oct 21, 2018 14:55:34.772752889 MST,4344
Oct 21, 2018 14:55:34.772864169 MST,
Oct 21, 2018 14:55:34.776415354 MST,2896
Oct 21, 2018 14:55:34.776585002 MST,
Oct 21, 2018 14:55:34.778867282 MST,4344
Oct 21, 2018 14:55:34.779024327 MST,
Oct 21, 2018 14:55:34.782455034 MST,4344
Oct 21, 2018 14:55:34.782558456 MST,
Oct 21, 2018 14:55:34.786097489 MST,2896
Oct 21, 2018 14:55:34.788173546 MST,
Oct 21, 2018 14:55:34.788533386 MST,1448
Oct 21, 2018 14:55:34.789719369 MST,4344
Oct 21, 2018 14:55:34.789780920 MST,
Oct 21, 2018 14:55:34.792165725 MST,2896
Oct 21, 2018 14:55:34.792271134 MST,
Oct 21, 2018 14:55:34.794603995 MST,2896
Oct 21, 2018 14:55:34.794679605 MST,
Oct 21, 2018 14:55:34.796983043 MST,2896
Oct 21, 2018 14:55:34.797090164 MST,
Oct 21, 2018 14:55:34.799421494 MST,2896
Oct 21, 2018 14:55:34.799479600 MST,
Oct 21, 2018 14:55:34.801858831 MST,2896
